user_location,text,category
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 8 #NCR_PRSD Issued at: 2:00 AM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Pampanga, Zambales, Bulacan, Quezon and Laguna within the next 2 hours. The above conditions are being https://t.co/bEXzcDi5f6","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 7 #NCR_PRSD Issued at: 11:50 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Metro Manila, Rizal, Nueva Ecija and Bulacan within the next 3 hours. The above conditions are being experienced in https://t.co/wn6EOXOZU8","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 7 #NCR_PRSD Issued at: 11:50 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Metro Manila, Rizal, Nueva Ecija and Bulacan within the next 3 hours. The above conditions are being experienced in https://t.co/wn6EOXOZU8","Flooding and Extreme Precipitation"
"Manila, Philippines","Expect moderate to heavy rainshowers with lightning and strong winds in the following areas within the next three hours: Tarlac Nueva Ecija Pampanga Zambales Quezon This is based on the thunderstorm advisory released by @dost_pagasa at 10:00 PM, Saturday, June 14. https://t.co/8nUQqaVMNl","Storms, Typhoons, and Wind Events"
"Manila, Philippines","Expect moderate to heavy rainshowers with lightning and strong winds in the following areas within the next three hours: Tarlac Nueva Ecija Pampanga Zambales Quezon This is based on the thunderstorm advisory released by @dost_pagasa at 10:00 PM, Saturday, June 14. https://t.co/8nUQqaVMNl","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 6 #NCR_PRSD Issued at: 10:00 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Nueva Ecija, Pampanga, Zambales and Quezon within the next 3 hours. All are advised to take precautionary https://t.co/5Xqnc7xQBE","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 6 #NCR_PRSD Issued at: 10:00 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Nueva Ecija, Pampanga, Zambales and Quezon within the next 3 hours. All are advised to take precautionary https://t.co/5Xqnc7xQBE","Flooding and Extreme Precipitation"
"","RT @ABSCBNNews: Expect moderate to heavy rainshowers with lightning and strong winds in the following areas within the next two hours: Nu…","Storms, Typhoons, and Wind Events"
"","RT @ABSCBNNews: Expect moderate to heavy rainshowers with lightning and strong winds in the following areas within the next two hours: Nu…","Flooding and Extreme Precipitation"
"Manila, Philippines","6:25pm: sunset sunrise will be at 5:26am tomorrow's forecast for Manila: thunderstorm with light hail, 30/28°C","Storms, Typhoons, and Wind Events"
"Manila, Philippines","6:25pm: sunset sunrise will be at 5:26am tomorrow's forecast for Manila: thunderstorm with light hail, 30/28°C","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 5 #NCR_PRSD Issued at: 5:41 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Nueva Ecija, Zambales, Pampanga, Bulacan, Cavite, Batangas and Quezon within the next 2 hours. All are https://t.co/Fp3ag8kEuc","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 5 #NCR_PRSD Issued at: 5:41 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Nueva Ecija, Zambales, Pampanga, Bulacan, Cavite, Batangas and Quezon within the next 2 hours. All are https://t.co/Fp3ag8kEuc","Flooding and Extreme Precipitation"
"Manila, Philippines","#WeatherAlert: As of 3:57 PM, naglabas ng Thunderstorm Advisory ang @dost_pagasa sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga, Tarlac at Zambales. Inaasahan ang moderate to heavy rainshowers hanggang sa susunod na 2-3 oras. DZRH News 📸: DOST-PAGASA https://t.co/cjYab5vA36","Storms, Typhoons, and Wind Events"
"Manila, Philippines","#WeatherAlert: As of 3:57 PM, naglabas ng Thunderstorm Advisory ang @dost_pagasa sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga, Tarlac at Zambales. Inaasahan ang moderate to heavy rainshowers hanggang sa susunod na 2-3 oras. DZRH News 📸: DOST-PAGASA https://t.co/cjYab5vA36","Flooding and Extreme Precipitation"
"Earth","RT @dzbb: As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila…","Storms, Typhoons, and Wind Events"
"Earth","RT @dzbb: As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila…","Flooding and Extreme Precipitation"
"Republic of the Philippines","As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga,Tarlac at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/ys2CGAptoe","Storms, Typhoons, and Wind Events"
"Republic of the Philippines","As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga,Tarlac at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/ys2CGAptoe","Flooding and Extreme Precipitation"
"Manila, Philippines","Expect moderate to heavy rainshowers with lightning and strong winds in the following areas within the next two hours: Nueva Ecija Laguna Rizal Bulacan Metro Manila Pampanga Tarlac Zambales This is based on the thunderstorm advisory released by @dost_pagasa at 3:57 PM, https://t.co/lx72TrhMQh","Storms, Typhoons, and Wind Events"
"Manila, Philippines","Expect moderate to heavy rainshowers with lightning and strong winds in the following areas within the next two hours: Nueva Ecija Laguna Rizal Bulacan Metro Manila Pampanga Tarlac Zambales This is based on the thunderstorm advisory released by @dost_pagasa at 3:57 PM, https://t.co/lx72TrhMQh","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 3:57 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga, Tarlac and Zambales within the next 2 hours. The above https://t.co/RXtnkLigA8","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 3:57 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga, Tarlac and Zambales within the next 2 hours. The above https://t.co/RXtnkLigA8","Flooding and Extreme Precipitation"
"Philippines","THUNDERSTORM ADVISORY: “Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon and Cavite within the next 2 hours,” according to PAGASA as of 2:51 p.m. Meanwhile, the above conditions are being experienced in Batangas (Tanauan, Santo Tomas, https://t.co/dxhcA5Se6q","Storms, Typhoons, and Wind Events"
"Philippines","THUNDERSTORM ADVISORY: “Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon and Cavite within the next 2 hours,” according to PAGASA as of 2:51 p.m. Meanwhile, the above conditions are being experienced in Batangas (Tanauan, Santo Tomas, https://t.co/dxhcA5Se6q","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 3 #NCR_PRSD Issued at: 2:51 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon and Cavite within the next 2 hours. The above conditions are being experienced in Batangas(Tanauan, Santo https://t.co/UZ19c2yKe1","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 3 #NCR_PRSD Issued at: 2:51 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon and Cavite within the next 2 hours. The above conditions are being experienced in Batangas(Tanauan, Santo https://t.co/UZ19c2yKe1","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 2 #NCR_PRSD Issued at: 1:41 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are being experienced in Quezon(Tagkawayan) which may persist within 2 hours and may affect nearby areas. All are advised to take https://t.co/ivS6oWt1LF","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 2 #NCR_PRSD Issued at: 1:41 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are being experienced in Quezon(Tagkawayan) which may persist within 2 hours and may affect nearby areas. All are advised to take https://t.co/ivS6oWt1LF","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 1 #NCR_PRSD Issued at: 11:18 AM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Bulacan, Rizal, Quezon and Nueva Ecija within the next 2 hours. All are advised to take precautionary measures https://t.co/8qJlKUvPQl","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 1 #NCR_PRSD Issued at: 11:18 AM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Bulacan, Rizal, Quezon and Nueva Ecija within the next 2 hours. All are advised to take precautionary measures https://t.co/8qJlKUvPQl","Flooding and Extreme Precipitation"
"National Capital Region, Repub","RT @dost_pagasa: Thunderstorm Watch #NCR_PRSD Issued at: 10:00 AM, 14 June 2025 Thunderstorm is MORE LIKELY to develop over Greater Metro…","Storms, Typhoons, and Wind Events"
"National Capital Region, Repub","RT @dost_pagasa: Thunderstorm Watch #NCR_PRSD Issued at: 10:00 AM, 14 June 2025 Thunderstorm is MORE LIKELY to develop over Greater Metro…","Flooding and Extreme Precipitation"
"Manila, Philippines","WEATHER ALERT: Naglabas ng thunderstorm advisory ang @dost_pagasa sa lalawigan ng Quezon. Asahan ang 'moderate to heavy rainshowers' sa susunod na tatlong oras. | DZRH News https://t.co/nsYP8zk09i","Storms, Typhoons, and Wind Events"
"Manila, Philippines","WEATHER ALERT: Naglabas ng thunderstorm advisory ang @dost_pagasa sa lalawigan ng Quezon. Asahan ang 'moderate to heavy rainshowers' sa susunod na tatlong oras. | DZRH News https://t.co/nsYP8zk09i","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 5 #NCR_PRSD Issued at: 8:45 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon within the next 3 hours. The above conditions are being experienced in Nueva Ecija(General Tinio) and https://t.co/QY4L5zPTLA","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 5 #NCR_PRSD Issued at: 8:45 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Quezon within the next 3 hours. The above conditions are being experienced in Nueva Ecija(General Tinio) and https://t.co/QY4L5zPTLA","Flooding and Extreme Precipitation"
"Jeongcheol kasal truther","Takot rin naman ako sa thunderstorm pero walang gumawa ng ganto sakin 😔😔😔 https://t.co/yfze6J5xTC","Storms, Typhoons, and Wind Events"
"","Posible ang biglaang pagbaha at pagguho ng lupa sa mga nabanggit na lugar sa oras ng thunderstorm. [2/2]","Storms, Typhoons, and Wind Events"
"Manila, Philippines","@dost_pagasa Torres: Bukas, simula ng pasukan ay magdala ng payong dahil malaki ang posibilidad ng biglaang localized thunderstorm lalo sa hapon. #MaynilaItoAngPilipinas","Storms, Typhoons, and Wind Events"
"Bihar 🔄 Pune","@ItsRDil thunderstorm se daar nhi lagta sahab, uske mood swing se lagta h","Storms, Typhoons, and Wind Events"
"Pune, India","Heavy rains with thunderstorm at Bibwewadi, Mukundnagar area. @vineet_mausam @prasadpanseMT","Storms, Typhoons, and Wind Events"
"islamabad","Rain thunderstorm expected in Islamabad Rawalpindi ,Kohat,Peshawar ,Sawabi","Storms, Typhoons, and Wind Events"
"","PANAHON: Asahan ang katamtaman hanggang sa malakas na pag-uulan na may pagkidlat at malakas na hangin sa Laguna, Batangas, Rizal, Metro Manila, Bulacan at Zambales sa susunod na 2 oras, ayon sa latest thunderstorm advisory ng PAGASA nitong Biyernes, Hunyo 13. | via @dost_pagasa https://t.co/TQLJ4VWO7N","Storms, Typhoons, and Wind Events"
"Makati City, NCR, PH","RT @dzbb: As of 3:00PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal, Metro Manila, Bulacan a…","Storms, Typhoons, and Wind Events"
"Republic of the Philippines","As of 3:00PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal, Metro Manila, Bulacan at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/etwpsefInd","Storms, Typhoons, and Wind Events"
"Philippines","Nasa ilalim ngayon ng thunderstorm watch ang Metro Manila. PANOORIN ang ulat: https://t.co/eHHkcBWSQG","Storms, Typhoons, and Wind Events"
"Makati City, NCR, PH","RT @dzbb: #𝐁𝐚𝐧𝐭𝐚𝐲𝐏𝐚𝐧𝐚𝐡𝐨𝐧: As of 1:53PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal &amp; Metro…","Storms, Typhoons, and Wind Events"
"Republic of the Philippines","#𝐁𝐚𝐧𝐭𝐚𝐲𝐏𝐚𝐧𝐚𝐡𝐨𝐧: As of 1:53PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal &amp; Metro Manila; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/XurobocHoZ","Storms, Typhoons, and Wind Events"
"","【✈️Domestic/19:15】Good evening. Rishiri, Okushiri, Fukuoka, Nagasaki, Kumamoto, Miyazaki, Kagoshima, Tanegashima, Kikaijima, Okinoerabu Airport. Tomorrow Jun 13, may experience irregular operations due to poor visibility or thunderstorm. https://t.co/D9FMnKSxaB","Storms, Typhoons, and Wind Events"
"Bharat","Massive thunderstorms observed over Maharashtra. Thunderstorm passing near Pune, Aahilya Nagar , Sambhaji Nagar. https://t.co/b2ocanmUmK","Storms, Typhoons, and Wind Events"
"peannutbusiness@gmail.com","Watching Kung Fu Panda during a thunderstorm is an experience ngl","Storms, Typhoons, and Wind Events"
"","𝗔𝗧𝗠 Nakararanas ang malaking bahagi lalawigan ay inaasahang makakaranas nang maulap na may kasamang pag-ulan ngayong gabi dulot ng Localized Thunderstorm. https://t.co/c3UNtpPmGh","Storms, Typhoons, and Wind Events"
"Quezon City, Philippines","WEATHER UPDATE | Naglabas ng thunderstorm advisory ang DOST-PAGASA sa ilang lugar sa Tarlac, Batangas, Bataan, Metro Manila at Cavite . #RP1News #RadyoPilipinas #RadyoPubliko https://t.co/kgdcXNofxb","Storms, Typhoons, and Wind Events"
"Quezon City, Philippines","WEATHER UPDATE | PAGASA, naglabas ng Thunderstorm Advisory sa Tarlac, Bulacan, Nueva Ecija, Rizal at Cavite. Kasalukuyan na ring nararanasan ang ulan sa ilang bahagi ng Metro Manila(Quezon City, Navotas, Malabon, Valenzuela, Paranaque, Pasay), Pampanga(Floridablanca, Porac, https://t.co/GvqySoBuLO","Storms, Typhoons, and Wind Events"
"","RT @sciencekonek: 𝗛𝗘𝗔𝗩𝗬 𝗥𝗔𝗜𝗡𝗦 𝗘𝗫𝗣𝗘𝗖𝗧𝗘𝗗 𝗧𝗛𝗜𝗦 𝗔𝗙𝗧𝗘𝗥𝗡𝗢𝗢𝗡 ⛈️ Pinaghahanda ang mga nasa Metro Manila, Tarlac, Pampanga, Bataan, Bulacan, Cavite…","Storms, Typhoons, and Wind Events"
"","【✈️Domestic/13:10】Good afternoon. Rishiri, Kushiro, Nanki-Shirahama, Tajima, Okayama, Tokushima, Takamatsu, Matsuyama, Oita, Nagasaki, Kumamoto, Kagoshima. Today Jun 10, may experience irregular operations due to poor visibility and thunderstorm. https://t.co/D9FMnKSxaB","Storms, Typhoons, and Wind Events"
"","-Tarlac -Batangas Posible ang biglaang pagbaha at landslide sa mga nabanggit na lugar sa oras ng thunderstorm. (Source: PAGASA) [2/2]","Storms, Typhoons, and Wind Events"
"Manila, Philippines","𝗛𝗘𝗔𝗩𝗬 𝗥𝗔𝗜𝗡𝗦 𝗘𝗫𝗣𝗘𝗖𝗧𝗘𝗗 𝗧𝗛𝗜𝗦 𝗔𝗙𝗧𝗘𝗥𝗡𝗢𝗢𝗡 ⛈️ Pinaghahanda ang mga nasa Metro Manila, Tarlac, Pampanga, Bataan, Bulacan, Cavite, Batangas at Quezon, sa posibleng malalakas na pag-ulan na dulot ng mga namumuong thunderstorm na kaakibat ng #habagat sa loob https://t.co/1o03j4e71u","Storms, Typhoons, and Wind Events"
"Quezon City, Philippines","WEATHER UPDATE | Naglabas ng thunderstorm advisory ang DOST-PAGASA sa ilang lugar sa Luzon. #RP1News #RadyoPilipinas #RadyoPubliko https://t.co/IXOGUYiSqk","Storms, Typhoons, and Wind Events"
"🇵🇭","RT @sciencekonek: TINGNAN: Bagamat kumikilos na palayo ang binabantayang Low Pressure Area (#LPA) ang #habagat at mga thunderstorm naman na…","Storms, Typhoons, and Wind Events"
"","Thunderstorm rolling in MIKABADO SA NOMINATION","Storms, Typhoons, and Wind Events"
"Manila, Philippines","TINGNAN: Bagamat kumikilos na palayo ang binabantayang Low Pressure Area (#LPA) ang #habagat at mga thunderstorm naman na naiiimpluwensiyahan nito ay patuloy na nagpapaulan sa malaking bahagi ng bansa. Inaasahang lagay ng panahon ngayong gabi: ☁️🌧️⛈️ Makulimlim at may https://t.co/PFAqyM0jon","Flooding and Extreme Precipitation"
"Makati","THUNDERSTORM ADVISORY: Naglabas ng thunderstorm advisory ang Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) ngayong Lunes, Hunyo 9, alas-3:39 ng hapon. Ayon sa Philippine Atmospheric, Geophysical and Astronomical Services Administration https://t.co/Bo1Q0bZLS9","Flooding and Extreme Precipitation"
"Quezon City, Philippines","WEATHER UPDATE | Naglabas ng thunderstorm advisory ang DOST-PAGASA sa ilang lugar sa Metro Manila at iba pa nitong karatig na lugar. #RP1News #RadyoPilipinas #RadyoPubliko https://t.co/IeZNg3OAi9","Flooding and Extreme Precipitation"
"Manila, Philippines","WEATHER ALERT: Naglabas ng thunderstorm advisory ang @dost_pagasa sa Tarlac, Bataan, Pampanga, Nueva Ecija, Bulacan, Quezon, Laguna, Batangas at Cavite. Asahan ang 'moderate to heavy rainshowers' sa susunod na dalawang oras. | DZRH News https://t.co/cPh4EuC2Oi","Flooding and Extreme Precipitation"
"Makati City","Thunderstorm advisory for Metro Manila, 11 other Luzon areas — Pagasa https://t.co/nEA5er8X3e","Flooding and Extreme Precipitation"
"","-Zambales -Tarlac -Nueva Ecija Posible ang biglaang pagbaha at landslide sa oras ng thunderstorm. (Source: PAGASA) [2/2]","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 1 #NCR_PRSD Issued at: 12:32 PM, 09 June 2025(Monday) Moderate to heavy rainshowers with lightning and strong winds are expected over Zambales, Tarlac, Pampanga, Bataan, Cavite, Bulacan, Metro Manila, Rizal, Quezon, Laguna, Nueva Ecija and Batangas https://t.co/AELXq2dGCR","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 1 #NCR_PRSD Issued at: 12:32 PM, 09 June 2025(Monday) Moderate to heavy rainshowers with lightning and strong winds are expected over Zambales, Tarlac, Pampanga, Bataan, Cavite, Bulacan, Metro Manila, Rizal, Quezon, Laguna, Nueva Ecija and Batangas https://t.co/AELXq2dGCR","Storms, Typhoons, and Wind Events"
"India","More #rain and #thunderstorm activity is expected on Sunday (June 15), with the possibility of #hailstorms in isolated areas: #IMD Read: https://t.co/7HbY7fg3aO","Storms, Typhoons, and Wind Events"
"India","RT @pkusrain: Thunderstorm development observed over few places of Haryana, West UP very close to Delhi NCR. Monsoon rain just few days awa…","Storms, Typhoons, and Wind Events"
"","Delhi-NCR was rocked by fierce pre-dawn storms: winds hit 104 km/hr, temps plunged 8°C in 2 hrs, and hail lashed parts of the city. IMD warns of more rain, storms, and possible hail till noon. Red alert in place. 🌩️🌧️ https://t.co/xfJ5up7raq","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 15 #NCR_PRSD Issued at: 8:50 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Pampanga, Cavite, Bulacan, Nueva Ecija and Batangas within the next 3 hours. Heavy to intense rainshowers with https://t.co/7OBKg3t6C3","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 15 #NCR_PRSD Issued at: 8:50 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Pampanga, Cavite, Bulacan, Nueva Ecija and Batangas within the next 3 hours. Heavy to intense rainshowers with https://t.co/7OBKg3t6C3","Storms, Typhoons, and Wind Events"
"Badha, Sector-86, Gurgaon","RT @Indiametdept: Severe Thunderstorm and strong wind Alert – Impact &amp; Public Advisory Delhi NCR for next few hours. @moesgoi @ndmaindia…","Storms, Typhoons, and Wind Events"
"","RT @htTweets: More rain and thunderstorm activity is expected on Sunday (June 15), with the possibility of hailstorms in isolated areas: IM…","Flooding and Extreme Precipitation"
"","RT @htTweets: More rain and thunderstorm activity is expected on Sunday (June 15), with the possibility of hailstorms in isolated areas: IM…","Storms, Typhoons, and Wind Events"
"Mumbai, India","RT @Indiametdept: Light to moderate rainfall accompanied with light thunderstorm and lightning (30-50 Km/h gusty winds) is likely to occur…","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 13 #NCR_PRSD Issued at: 4:55 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Pampanga, Bataan and Laguna within the next 2 hours. Intense to torrential rainshowers with lightning and https://t.co/31wJXgv7YV","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 13 #NCR_PRSD Issued at: 4:55 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Pampanga, Bataan and Laguna within the next 2 hours. Intense to torrential rainshowers with lightning and https://t.co/31wJXgv7YV","Storms, Typhoons, and Wind Events"
"Regional Met Centre New Delhi","In continuation with previous weather 15/06/2025: 13:10 IST; Hail storm/Thunderstorm with moderate to heavy rainfall and lightning is very likely to occur at NCR( Greater Noida), Viratnagar (Rajasthan) during next 2 hours. https://t.co/8ciKtFiABZ","Storms, Typhoons, and Wind Events"
"United States Of India","RT @ANI: India Meteorological Department issues a severe thunderstorm and strong wind alert in Delhi NCR for the next few hours. https://t.…","Storms, Typhoons, and Wind Events"
"India","IMD issues red alert as thunderstorm, rain lash Delhi-NCR early morning https://t.co/OrHZK9sIc3","Storms, Typhoons, and Wind Events"
"wherever you are","@worldekon101 The loud noise you heard in Vasant Kunj last night was likely due to a thunderstorm. The India Meteorological Department reported moderate to heavy rainfall, thunderstorms, and strong winds (80-100 kmph) across Delhi and NCR on June 14-15, 2025, matching your description of light","Storms, Typhoons, and Wind Events"
"New Delhi","Light to moderate rainfall accompanied with light thunderstorm and lightning (30-50 Km/h gusty winds) is likely to occur at few places of Delhi ( Narela, Bawana, Alipur, Kanjhawala, Rohini, Badili, Mundaka, Pashchim Vihar, Jafarpur, Nazafgarh), NCR ( Bahadurgarh, Faridabad, https://t.co/1pITs97E8a","Flooding and Extreme Precipitation"
"New Delhi","Light to moderate rainfall accompanied with light thunderstorm and lightning (30-50 Km/h gusty winds) is likely to occur at few places of Delhi ( Narela, Bawana, Alipur, Kanjhawala, Rohini, Badili, Mundaka, Pashchim Vihar, Jafarpur, Nazafgarh), NCR ( Bahadurgarh, Faridabad, https://t.co/1pITs97E8a","Storms, Typhoons, and Wind Events"
"Ghaziabad","Imdissues A Severe Thunderstorm And Strong Wind Alert In Delhi Ncr For The Next Few Hours. - Amar Ujala Hindi News Live - https://t.co/sGPf5vE8Kz | #Ghaziabad365","Storms, Typhoons, and Wind Events"
"Bharat","Thunderstorm development observed over few places of Haryana, West UP very close to Delhi NCR. Monsoon rain just few days away. Significant reduction of temperature expected in coming days. https://t.co/nWOUukhD3v","Storms, Typhoons, and Wind Events"
"India","RT @RWFC_ND: 15/06/2025: 03:30 IST; Moderate to heavy rainfall accompanied with moderate thunderstorm and lightning (40-60 Km/h gusty winds…","Storms, Typhoons, and Wind Events"
"16 filo | rps","@gumzloml Omfg theres a thunderstorm in the Philippines rn too 😭😭 it's been 5 hours what is hapoening","Storms, Typhoons, and Wind Events"
"16 filo | rps","@gumzloml Omfg theres a thunderstorm in the Philippines rn too 😭😭 it's been 5 hours what is hapoening","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 6:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Metro Manila, Cavite and Batangas within the next 2 hours. The above conditions are being https://t.co/BTqZ4Kf9Rx","Flooding and Extreme Precipitation"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 6:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Metro Manila, Cavite and Batangas within the next 2 hours. The above conditions are being https://t.co/BTqZ4Kf9Rx","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 3 #NCR_PRSD Issued at: 3:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Laguna, Batangas, Rizal, Metro Manila, Bulacan and Zambales within the next 2 hours. The above conditions are being https://t.co/3FK9E0BRdR","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 3 #NCR_PRSD Issued at: 3:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Laguna, Batangas, Rizal, Metro Manila, Bulacan and Zambales within the next 2 hours. The above conditions are being https://t.co/3FK9E0BRdR","Flooding and Extreme Precipitation"
"Makati City","WEATHER UPDATE: Issued at 10:00 AM, thunderstorm is more likely to develop over Greater Metro Manila Area (Metro Manila, Bulacan, Rizal, Laguna and Cavite) within 12 hours according to PAGASA. All are advised to continue monitoring for updates. #PAGASA #WeatherPH #DailyTribune https://t.co/Y6lP23bMWv","Storms, Typhoons, and Wind Events"
"Makati City","WEATHER UPDATE: Issued at 10:00 AM, thunderstorm is more likely to develop over Greater Metro Manila Area (Metro Manila, Bulacan, Rizal, Laguna and Cavite) within 12 hours according to PAGASA. All are advised to continue monitoring for updates. #PAGASA #WeatherPH #DailyTribune https://t.co/Y6lP23bMWv","Flooding and Extreme Precipitation"
"Romania, Constanta","June 10, add.2 #ClimateAwareness🚩keep informed 🌩️Night thunderstorm in Malaga, #Spain 🌩️Thunderstorm in Mozyr, Gomel reg, #Belarus 🌊Severe #floods in Cagayan de Oro, #Philippines 🌊Heavy rains, some rivers overflowed, floods in Leningrad reg, #Russia #WednesdayWisdom #Science https://t.co/hlofpkXupf https://t.co/zvuLtYr3uS","Storms, Typhoons, and Wind Events"
