user_location,text,category
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 13 #NCR_PRSD Issued at: 4:55 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Pampanga, Bataan and Laguna within the next 2 hours. Intense to torrential rainshowers with lightning and https://t.co/31wJXgv7YV","Storms, Typhoons, and Wind Events"
Regional Met Centre New Delhi,"In continuation with previous weather 15/06/2025: 13:10 IST; Hail storm/Thunderstorm with moderate to heavy rainfall and lightning is very likely to occur at NCR( Greater Noida), Viratnagar (Rajasthan) during next 2 hours. https://t.co/8ciKtFiABZ","Storms, Typhoons, and Wind Events"
United States Of India,RT @ANI: India Meteorological Department issues a severe thunderstorm and strong wind alert in Delhi NCR for the next few hours. https://t.…,"Storms, Typhoons, and Wind Events"
India,"IMD issues red alert as thunderstorm, rain lash Delhi-NCR early morning https://t.co/OrHZK9sIc3","Storms, Typhoons, and Wind Events"
wherever you are,"@worldekon101 The loud noise you heard in Vasant Kunj last night was likely due to a thunderstorm. The India Meteorological Department reported moderate to heavy rainfall, thunderstorms, and strong winds (80-100 kmph) across Delhi and NCR on June 14-15, 2025, matching your description of light","Storms, Typhoons, and Wind Events"
New Delhi,"Light to moderate rainfall accompanied with light thunderstorm and lightning (30-50 Km/h gusty winds) is likely to occur at few places of Delhi ( Narela, Bawana, Alipur, Kanjhawala, Rohini, Badili, Mundaka, Pashchim Vihar, Jafarpur, Nazafgarh), NCR ( Bahadurgarh, Faridabad, https://t.co/1pITs97E8a","Storms, Typhoons, and Wind Events"
New Delhi,"Light to moderate rainfall accompanied with light thunderstorm and lightning (30-50 Km/h gusty winds) is likely to occur at few places of Delhi ( Narela, Bawana, Alipur, Kanjhawala, Rohini, Badili, Mundaka, Pashchim Vihar, Jafarpur, Nazafgarh), NCR ( Bahadurgarh, Faridabad, https://t.co/1pITs97E8a","Storms, Typhoons, and Wind Events"
Ghaziabad,Imdissues A Severe Thunderstorm And Strong Wind Alert In Delhi Ncr For The Next Few Hours. - Amar Ujala Hindi News Live - https://t.co/sGPf5vE8Kz | #Ghaziabad365,"Storms, Typhoons, and Wind Events"
Bharat,"Thunderstorm development observed over few places of Haryana, West UP very close to Delhi NCR. Monsoon rain just few days away. Significant reduction of temperature expected in coming days. https://t.co/nWOUukhD3v","Storms, Typhoons, and Wind Events"
India,RT @RWFC_ND: 15/06/2025: 03:30 IST; Moderate to heavy rainfall accompanied with moderate thunderstorm and lightning (40-60 Km/h gusty winds…,"Storms, Typhoons, and Wind Events"
16 filo | rps,@gumzloml Omfg theres a thunderstorm in the Philippines rn too 😭😭 it's been 5 hours what is hapoening,"Storms, Typhoons, and Wind Events"
16 filo | rps,@gumzloml Omfg theres a thunderstorm in the Philippines rn too 😭😭 it's been 5 hours what is hapoening,"Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 6:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Metro Manila, Cavite and Batangas within the next 2 hours. The above conditions are being https://t.co/BTqZ4Kf9Rx","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 6:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Metro Manila, Cavite and Batangas within the next 2 hours. The above conditions are being https://t.co/BTqZ4Kf9Rx","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 3 #NCR_PRSD Issued at: 3:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Laguna, Batangas, Rizal, Metro Manila, Bulacan and Zambales within the next 2 hours. The above conditions are being https://t.co/3FK9E0BRdR","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 3 #NCR_PRSD Issued at: 3:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Laguna, Batangas, Rizal, Metro Manila, Bulacan and Zambales within the next 2 hours. The above conditions are being https://t.co/3FK9E0BRdR","Storms, Typhoons, and Wind Events"
Makati City,"WEATHER UPDATE: Issued at 10:00 AM, thunderstorm is more likely to develop over Greater Metro Manila Area (Metro Manila, Bulacan, Rizal, Laguna and Cavite) within 12 hours according to PAGASA. All are advised to continue monitoring for updates. #PAGASA #WeatherPH #DailyTribune https://t.co/Y6lP23bMWv","Storms, Typhoons, and Wind Events"
Makati City,"WEATHER UPDATE: Issued at 10:00 AM, thunderstorm is more likely to develop over Greater Metro Manila Area (Metro Manila, Bulacan, Rizal, Laguna and Cavite) within 12 hours according to PAGASA. All are advised to continue monitoring for updates. #PAGASA #WeatherPH #DailyTribune https://t.co/Y6lP23bMWv","Storms, Typhoons, and Wind Events"
"Romania, Constanta","June 10, add.2 #ClimateAwareness🚩keep informed 🌩️Night thunderstorm in Malaga, #Spain 🌩️Thunderstorm in Mozyr, Gomel reg, #Belarus 🌊Severe #floods in Cagayan de Oro, #Philippines 🌊Heavy rains, some rivers overflowed, floods in Leningrad reg, #Russia #WednesdayWisdom #Science https://t.co/hlofpkXupf https://t.co/zvuLtYr3uS","Storms, Typhoons, and Wind Events"
"Manila, Philippines","Expect light to moderate with occasional heavy rains over Metro Manila, Cavite, Tarlac, Pampanga, Bulacan and Nueva Ecija. This is based on the thunderstorm advisory released by @dost_pagasa at 4:00 PM, Tuesday, June 10. #WeatherPatrol https://t.co/2Q82VvbVYd","Storms, Typhoons, and Wind Events"
"Manila, Philippines","Expect light to moderate with occasional heavy rains over Metro Manila, Cavite, Tarlac, Pampanga, Bulacan and Nueva Ecija. This is based on the thunderstorm advisory released by @dost_pagasa at 4:00 PM, Tuesday, June 10. #WeatherPatrol https://t.co/2Q82VvbVYd","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 9 #NCR_PRSD Issued at: 2:26 PM, 10 June 2025(Tuesday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Batangas, Bataan, Metro Manila and Cavite within the next 2 hours. The above conditions are being experienced https://t.co/rjGn8UkCJ5","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 9 #NCR_PRSD Issued at: 2:26 PM, 10 June 2025(Tuesday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Batangas, Bataan, Metro Manila and Cavite within the next 2 hours. The above conditions are being experienced https://t.co/rjGn8UkCJ5","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 7 #NCR_PRSD Issued at: 11:00 AM, 10 June 2025(Tuesday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Pampanga, Bataan, Bulacan, Metro Manila, Cavite, Batangas and Quezon within the next 2 hours. The above https://t.co/Cxk2aRErXD","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 7 #NCR_PRSD Issued at: 11:00 AM, 10 June 2025(Tuesday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Pampanga, Bataan, Bulacan, Metro Manila, Cavite, Batangas and Quezon within the next 2 hours. The above https://t.co/Cxk2aRErXD","Storms, Typhoons, and Wind Events"
"Malabon city Philippines ,sacramento ca,Elk Grove ca,new jersey/New York",At this times of year philippines weather is so unstable. It’ll start with clear blue sky to here comes heavy thunderstorm for days. https://t.co/HKuHexjVHz,"Storms, Typhoons, and Wind Events"
"Malabon city Philippines ,sacramento ca,Elk Grove ca,new jersey/New York",At this times of year philippines weather is so unstable. It’ll start with clear blue sky to here comes heavy thunderstorm for days. https://t.co/HKuHexjVHz,"Storms, Typhoons, and Wind Events"
Chases in Edmund and Keysota,"Wedge Tornado near Wadena, Keysota https://t.co/xz1VOfbORX","Storms, Typhoons, and Wind Events"
"I Love ERB, Nerissa & Shiori","Day 18: 1966 Topeka, KS Tornado https://t.co/OkRNd6B4Ec","Storms, Typhoons, and Wind Events"
,@primacorndog @SB19Official Malapit sa Calgary na may pa alert ng tornado. SB19 LIVE IN BICOL @SB19Official #SB19 #GrupoDuplaInternacionaldoAno #SECAwards2025,"Storms, Typhoons, and Wind Events"
🎸matz ✰,tornado sirens woke me up. TEXAS KangYeoSang https://t.co/GQ6qa7bUOe,"Storms, Typhoons, and Wind Events"
,"@MOQEELBASE cloudy, stormy, tornado Lagi-lagi MQ salah paham #KomunikasiMQ190 #MOQEEL #AsmaraGenZSolid190","Storms, Typhoons, and Wind Events"
Reggaeville,"@thornos1 Main difference is if it extends to the Philippines, it will ensure the tsunami hits far more key areas such as China, Hong Kong, and Taiwan. Extending to Alaska would also make the tsunami more heavily impact some areas.",Coastal & Flooding Hazards
Manila,@little_b_o_y That's what haps to EDCA &amp; Pinas cities once CN loses its patience on die hard Amboys. There's also making 500-meter Tsunami to flood &amp; drown coastal zones &amp; peeps.,Coastal & Flooding Hazards
Philippines,#VERAFilesFactCheck: A Facebook page is circulating an alarmist post claiming that Taal Volcano recently erupted and caused a massive tsunami. This is fake. Read more: https://t.co/MrVxMynLYh https://t.co/xyyUNppyDm,Coastal & Flooding Hazards
Philippines,#VERAFilesFactCheck: A Facebook page is circulating an alarmist post claiming that Taal Volcano recently erupted and caused a massive tsunami. This is fake. Read more: https://t.co/MrVxMynLYh https://t.co/xyyUNppyDm,Geological Events
Philippines,A Facebook page is spreading a fake post claiming an eruption and tsunami occurred at Taal Volcano. This is fake. https://t.co/MrVxMynLYh,Geological Events
,"@volcaholic1 the Philippines. Event: An undersea volcanic eruption or seismic crack occurs. The sea is depicted as “boiling south of Japan”, indicating violent upheaval. It triggers a mega-tsunami, reportedly up to three times larger than the 2011 Tōhoku tsunami. This wave is predicted to",Geological Events
,RT @alammohaaa: ML Padin kahit may Tsunami na! Teluk mo boy! Nakakatakot magkaTsunami sa Pinas! #tsunami #lindol #sakuna #bagyo #ai #trendi…,Geological Events
Paris,"2025-06-09: there were 319 earthquakes in the world. The largest registered magnitude was 5.1 with a depth of 184.204 Km. Location: 18 km SSE of Calatagan, Philippines. Time: 16:05:00 (UTC). With no alert level and no risk of tsunami. - #API #data from USGS https://t.co/q7dIdg7i6j",Geological Events
,@mxdondevivo Thanks for raising it. Any idea on impacts for the islands below the capital manila i.e. inner Phillipines like cebu? Is the sea shallow enough that inner islands have lesser chances of getting a tsunami?,Coastal & Flooding Hazards
,"Lakat sa Panahon! As of 09:52PM | June 15, 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Gabii! Tungod sa Intertropical Convergence Zone (ITCZ) nakasinati og pag-ulan ang mga lugar duol sa Brgy. Busaon Coastal areas, Tagum City. ""Early Warning, Early Action!"" https://t.co/MOFW5ErsQb","Storms, Typhoons, and Wind Events"
,"Lakat sa Panahon! As of 09:52PM | June 15, 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Gabii! Tungod sa Intertropical Convergence Zone (ITCZ) nakasinati og pag-ulan ang mga lugar duol sa Brgy. Busaon Coastal areas, Tagum City. ""Early Warning, Early Action!"" https://t.co/MOFW5ErsQb",Coastal & Flooding Hazards
,"Lakat sa Panahon! As of 09:44PM | June 15, 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Gabii! Tungod sa Intertropical Convergence Zone (ITCZ) nakasinati og pag-ulan ang mga lugar duol sa Brgy. Tagpopongan Coastal areas, Island Garden City of Samal. https://t.co/3w9Tu0CbOi","Storms, Typhoons, and Wind Events"
,"Lakat sa Panahon! As of 09:44PM | June 15, 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Gabii! Tungod sa Intertropical Convergence Zone (ITCZ) nakasinati og pag-ulan ang mga lugar duol sa Brgy. Tagpopongan Coastal areas, Island Garden City of Samal. https://t.co/3w9Tu0CbOi",Coastal & Flooding Hazards
,"Coastal Waters Update! As of 05:24PM | June 15 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Hapon! Hapsay ang pagbalud sa atong kadagatan sa Brgy. Tagpopongan Coastal areas, Island Garden City of Samal. ""Early Warning, Early Action"" https://t.co/4kWyuOUmY0",Coastal & Flooding Hazards
,"@gabbi wag niyong subakan yan, sanggre yan loko baka magka-tsunami bigla sa inyo",Coastal & Flooding Hazards
Plymouth England,@ZeusNetworkHQ Tsunami coming,Coastal & Flooding Hazards
,"Coastal Waters Update! As of 6:29AM | June 15, 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Buntag! Hapsay ang pagbalud sa atong kadagatan sa Brgy. Tagpopongan Coastal areas, Island Garden City of Samal. ""Early Warning, Early Action"" https://t.co/8leocE3iqd",Coastal & Flooding Hazards
"England, United Kingdom",@shydvaa Tsunami river,Coastal & Flooding Hazards
,"tugnaw man kaayo, lami painit. #alterdavao https://t.co/hNfwpLL2yx",Cold Weather / Temperature Drops
,"Tugnaw na gni kaayo, wapay ka bebetime, nya paska pajud kasakit sa atung pus on aaahhhh Lord d nko",Cold Weather / Temperature Drops
"Iligan City, Northern Mindanao",Unsaon nako pagpahibalo sako roommate nga di ko pwede sa tugnaw kaayo kay mag rashes ko? HAHAHAHAHAHAHAHAHAHAHAHAHAHAHHA HELF KAY GI MAX NIYA ANG AIRCON😭,Cold Weather / Temperature Drops
cebu city,📍 Encatadia 😅 Tugnaw kaayo 🌬 #AlterCebu https://t.co/zcpGL8kVm8,Cold Weather / Temperature Drops
,Lamia pa tsupa ron tugnaw. With place here. Manly lang plz #altercebu,Cold Weather / Temperature Drops
cagayan de oro city,@hijodePutaCDO lami gyud mag shot kai tugnaw ang panahon,Cold Weather / Temperature Drops
,@itotable Ang scent sang usbong ka duta kag ang tugnaw nga dapya ka hangin 💯,Cold Weather / Temperature Drops
trenches,tugnaw ba,Cold Weather / Temperature Drops
,@Cejheydaks tugnaw raba ron🤭,Cold Weather / Temperature Drops
,RT @dm_jaccck: tugnaw man https://t.co/5V8b3u8VVd,Cold Weather / Temperature Drops
,"last week lang porting uboha og sip'on nakos aircon kay tugnaw kaayu pero karon hilas na kaayu, ""nag on na diayng aircon? limuot pa lagi"" yati ra jud ang ka hilas o init lang jud ang panahon? unsa ba HAHAHAHAHAHHAA chariz",Cold Weather / Temperature Drops
"Cebu City, Central Visayas",ka tugnaw yawa niya napako buhaton,Cold Weather / Temperature Drops
balay ni mayang,Tugnaw hehe,Cold Weather / Temperature Drops
Cebu City,Hulama kog jacket huhu tugnaw,Cold Weather / Temperature Drops
Republic of the Philippines,cge na man lang nig ulan... tugnaw kau.. 😅,Cold Weather / Temperature Drops
,@Rodwyn31Island Tugnaw jd btaw krun,Cold Weather / Temperature Drops
,hieeh ka tugnaw,Cold Weather / Temperature Drops
Cagayan De Oro,vvv tugnaw,Cold Weather / Temperature Drops
"Melbourne, Victoria","huy, mas tugnaw pa ang sulods balay kesas gawas bai",Cold Weather / Temperature Drops
,tugnaw jud diay ang claveri letche😭 para sa unsa? sa letchon😆😆,Cold Weather / Temperature Drops
"Butuan City, Caraga",Ataya aning tugnaw uy mag problema man pud tas ka gahi🥵💦 #alterbutuan #AlteraBXU #altercaraga,Cold Weather / Temperature Drops
"Compostela, Central Visayas",Ka tugnaw oi huhu,Cold Weather / Temperature Drops
"Cagayan De Oro City, Northern",Ka tugnaw bas panahon way makig cuddle diya? #altercdo #cdoalter #alterbukidnon #Malaybalay #Valencia,Cold Weather / Temperature Drops
"San Jose, Dinagat Islands",@Badass2395 dili tugnaw dnhi sa isla,Extreme Heat / Heatwaves
,Huy ang ulan not giving tugnaw kaayu,Cold Weather / Temperature Drops
Canada,"@fierceLady08 Kana day, Maau na para kirig2 kas ka tugnaw unya kamata dayon ka.😆🤣",Cold Weather / Temperature Drops
,kayata negative bai tugnaw kaayo,Cold Weather / Temperature Drops
Diha lang unahan.,Pagka tugnaw man kaayo.,Cold Weather / Temperature Drops
,"""padung ipawng ang electric fan kay murag tugnaw na kaayo"" *nay lamok nag violin* ""panuhot lang sa ta""",Cold Weather / Temperature Drops
"Lungsod ng Bacolod, Rehiyon ng",Cuddle da bi. Tugnaw 🥶,Cold Weather / Temperature Drops
,it suddenly got hot in here igang lagiii gi tugnaw man ko ganina,Extreme Heat / Heatwaves
kidapawan City,tugnaw man,Cold Weather / Temperature Drops
,RT @Prinz14327: Tara dito 💪💦💦💦 tugnaw brrrr 🌧️ #ilonggo #iloilo #zurihoteliloilo https://t.co/G18GUFCkNR,Cold Weather / Temperature Drops
,Na over sa ka tugnaw,Cold Weather / Temperature Drops
"Dumaguete City, Central Visaya",Grabe naman ka tugnaw ning Dumaguete oy. 🤣 Tara Shot @dumaguete @bacong @sibulan,Cold Weather / Temperature Drops
Bacolod City,@Moreno_Twinkir Ta ... Ka tugnaw daan,Cold Weather / Temperature Drops
"Cagayan De Oro City, Northern",@yourboi_yuki Tugnaw man gud ang panahon oi,Cold Weather / Temperature Drops
,Sulumpaan ang tugnaw sa canberra. Ugto nga ugto ga aso baba ko mag hmbl. KALMAHI MAN. JULY PA PEAK SANG WINTER.,Cold Weather / Temperature Drops
"Cagayan De Oro City, Northern",Buntag nga grabe ka tugnaw 🥶... #altercdo #CDOAlter #cdo #alterbukidnon,Cold Weather / Temperature Drops
,@wanna_hook ka tugnaw sang tyempo maka ulutog 😂🤣😂,Cold Weather / Temperature Drops
"Bacolod City, Western Visayas",Tugnaw ba.daw nami cuddle,Cold Weather / Temperature Drops
Iloilo City,Tugnaw💦 maka tipid ta sbng sa aircon😅,Cold Weather / Temperature Drops
,It's very tugnaw https://t.co/T6g8hifzO0,Cold Weather / Temperature Drops
,te may mas tugnaw pada?,Cold Weather / Temperature Drops
"📍Iloilo City, Philippines🇵🇭",Tugnaw ba🥶 LF ka cuddle😂 eme,Cold Weather / Temperature Drops
Dumaguete City,"ali fck ta, tugnaw man. #alterdumaguete",Cold Weather / Temperature Drops
,tugnaw ngari but... hugaw lang? #altercebu https://t.co/r8K1zZxu1l,Cold Weather / Temperature Drops
Cebu city,"Tugnaw pang panahon, naa pa juy aircon, cge lang tag adjust ani sa cr #altercebu",Cold Weather / Temperature Drops
,Ka cuddle da bi ka tugnaw🤤🥴 #alterbagets #alteriloilo,Cold Weather / Temperature Drops
"Cebu City, Central Visayas",Lf same manly good catch magpa init sa lawas lang kay tugnaw #lahug #nivels #altercebu,Cold Weather / Temperature Drops
,@luwiesaaa hahahahaha idkk kafunny sa utok ko nga gaenet ulo mo pero sige ulan so tugnaw subong wala lang sorrehahahshahah😭😭,Cold Weather / Temperature Drops
,Pa massage namo. tugnaw.,Cold Weather / Temperature Drops
,Nagpa init kay tugnaw🤸 https://t.co/aPuRsHpbVj,Cold Weather / Temperature Drops
"Bacolod City, Western Visayas","Pa Qanto ta ahh tugnaw, pa init-init ta anay kadali.",Cold Weather / Temperature Drops
,Tugnaw😔,Cold Weather / Temperature Drops
,"tugnaw man ah, way gid ta da?",Cold Weather / Temperature Drops
,tugnaw ba puswak naman ni eh💦,Cold Weather / Temperature Drops
,gainulan naman kg matugnaw.🥶🥶 maano ta ni man? 🤔 #iloilocity #iloilo #ilonggo,Cold Weather / Temperature Drops
Neverland,RT @chipppp2002: pabalhas kay tugnaw wala cuddle e https://t.co/nBXFbOTmDe,Cold Weather / Temperature Drops
,Kanami cuddle sa matugnaw nga tiempo,Cold Weather / Temperature Drops
X,"In Asia, a powerful typhoon is approaching the Philippines, with authorities issuing evacuation warnings for coastal areas. Winds up to 120 km/h are expected, risking floods and landslides.","Storms, Typhoons, and Wind Events"
,"The Philippine National Railways (PNR) has completed the restoration of the Binahan Bridge in Ragay, Camarines Sur, nearly two months after Typhoon Kristine caused extensive damage. https://t.co/BP039RO6zV","Storms, Typhoons, and Wind Events"
,@ligiabuzolla Typhoon Phanfone Claims Dozens Of Lives In Philippines. The storm set off lan,"Storms, Typhoons, and Wind Events"
"Manila, Philippines",The Philippine Coast Guard (PCG) has prepared its deployable response groups (DRGs) across its 16 districts nationwide to enhance its disaster response capabilities this typhoon season. https://t.co/cACPyfG7JI,"Storms, Typhoons, and Wind Events"
Not in the UK anymore,"@AvonandsomerRob Get some corkers here in the Philippines. It’s typhoon season now. I’ve had a 5.1 earthquake just 20 miles away to the epicentre on May 27th that made the building sway slightly and yes I felt it, storms here most nights, but not witnessed a typhoon yet.",Geological Events
,"RT @RootJanette: Heavenly Father, we come to you W/ humble ❤praying for the Philippines as Super Typhoon Pepito approaches.Protect every pe…","Storms, Typhoons, and Wind Events"
,"Damage from Typhoon Connie to the forward flight deck of USS Bennington as seen after the ship’s arrival in San Pedro Bay, Leyte, Philippines, 12 Jun 1945. https://t.co/cimyfj51zZ","Storms, Typhoons, and Wind Events"
"luxi5m,❤️‍🩹,ထ,🦖,💙🤍,🪄, 🗡️","❤️‍🩹 wants to go to the philippines bc every time he goes, he goes in the countryside bc of his fam ❤️‍🩹: i kinda wanna explore on my own like see what's out there ""not this season it's rainy"" ❤️‍🩹: i swear every month is a typhoon, earthquake, or a volcanic eruption #K9KUROCLIPS https://t.co/zBdYhVMnKZ","Storms, Typhoons, and Wind Events"
"Metro Manila, Philippines 🇵🇭","@arielrojasPH @dost_pagasa For the 2nd time in a row, the PH Area of Responsibility's Typhoon Season had started out late, the last that happened was all the way back in 2016","Storms, Typhoons, and Wind Events"
web3,"RT @Codlyn7777: In November 2013, Typhoon Haiyan smashed into the Philippines with 195 mph winds, 6,000+ lives lost, entire cities wiped ou…","Storms, Typhoons, and Wind Events"
web3,"In November 2013, Typhoon Haiyan smashed into the Philippines with 195 mph winds, 6,000+ lives lost, entire cities wiped out. On that same day some hours before it happened, an engineer named Lina was scrambling to process satellite imagery to predict storm surge zones. 🧵👇 https://t.co/jln4L3r4oB","Storms, Typhoons, and Wind Events"
,RT @gehleesource: gehlee being unbothered by the typhoon in the ph while her members were fighting the wind 😭 https://t.co/AfWH3Atn8t,"Storms, Typhoons, and Wind Events"
lima,"Typhoon Phanfone Claims Dozens Of Lives In Philippines. The storm set off landslides, flooded low-lying villages,","Storms, Typhoons, and Wind Events"
lima,"Typhoon Phanfone Claims Dozens Of Lives In Philippines. The storm set off landslides, flooded low-lying villages,",Geological Events
🇵🇭 | ENG/FIL | NO MINORS!,"on another note, i haven’t been to that theater so hopefully it’s a good venue for his fm. tho august is typhoon month mostly for ph…hope everything goes well 🥹🙏","Storms, Typhoons, and Wind Events"
,"RT @mscuyugan: According to the US Joint Typhoon Warning Center (JTWC), an area of low pressure (LPA) forms in the east of Luzon this Wedne…","Storms, Typhoons, and Wind Events"
Republic of the Philippines,"According to the US Joint Typhoon Warning Center (JTWC), an area of low pressure (LPA) forms in the east of Luzon this Wednesday morning (Manila time). Temporarily designated as Invest #94W, the weather models are agreeing that it will be a weak system as it move towards Taiwan. https://t.co/NFRMqMhj4Y","Storms, Typhoons, and Wind Events"
,"Tropical Depression #01W has formed in the South China Sea, and is expected to strengthen steadily into a low-end typhoon. Outer rainbands continue to cause flooding in the Philippines, and will affect Vietnam and Laos in the coming days as it approaches Hainan Island. https://t.co/KuAlXLJuHw","Storms, Typhoons, and Wind Events"
"Queens, New York","RT @PlanUSA: Super Typhoon #Rai made landfall in the Philippines this week, affecting more than 4 million children and sending communities…","Storms, Typhoons, and Wind Events"
Philippines,"RT @calebswxnews: Tropical Weather Outlook - June 10, 2025 - #Barbara to become a remnant low soon - #Cosme continues to weaken, failed to…","Storms, Typhoons, and Wind Events"
,"Tropical Weather Outlook - June 10, 2025 - #Barbara to become a remnant low soon - #Cosme continues to weaken, failed to reach hurricane status - #01W forms in the SCS, expected to become a typhoon - #94W forms next to the Philippines - High chance of formation behind Barbara https://t.co/kv3hJhCv7G","Storms, Typhoons, and Wind Events"
ZAYN,"philippines grappled with severe flooding during typhoon carina and there she is on her personal trip overseas, nothing’s new https://t.co/nnRyjEgrEb","Storms, Typhoons, and Wind Events"
,"@ChinaDaily Look at South China Sea. When Philippines deployed Typhoon missiles on its own soil, China called it provocative. When the Philippines holds joint drills with US or Australia on its coast, China screams “external interference.” Hypocrisy in action.","Storms, Typhoons, and Wind Events"
,"Death Toll From Typhoon Rai Tops 200 In The Philippines. At least 52 people are still missing, officials say.","Storms, Typhoons, and Wind Events"
Philippines,"A Facebook page uploaded a news graphic about a supposed ""Super Typhoon Auring"" inside the Philippine Area of Responsibility this June. This is fabricated. https://t.co/SSHXnFSQwY","Storms, Typhoons, and Wind Events"
wherever you are,"@222porr @TruthBloggerPH @PhilippineStar The Catholic Church provides extensive social services in the Philippines and globally. In the Philippines, Caritas Philippines delivers disaster relief, like post-Typhoon Haiyan aid to 166 communities, and runs schools and hospitals. Globally, Caritas Internationalis operates in","Storms, Typhoons, and Wind Events"
"Bangkok,thailand","RT @SaveChildrenPH: When typhoon #PepitoPH hit Sta. Teresita, Cagayan, Julius, a solo parent, risked everything to protect his children. W…","Storms, Typhoons, and Wind Events"
🇦🇺,RT @Kryezzy: West Pacific Tropical Cyclone Advisory – 2a Forecaster: KryezWX Initial: 01z 06/09/2025 PHST #92W expected to form in #SCS…,"Storms, Typhoons, and Wind Events"
Philippines,"West Pacific Tropical Cyclone Advisory – 2a Forecaster: KryezWX Initial: 01z 06/09/2025 PHST #92W expected to form in #SCS as a weak #typhoon into #HongKong, #Guangdong, and #Hainan, flooding is expected but not limited to the #Philippines. More information in attachment: https://t.co/5SEkC46ESB","Storms, Typhoons, and Wind Events"
,"@QuoteChain_AI DAO drama on CT: “Too centralized.” Meanwhile, a DAO in the Philippines paid for 240 fishing nets after a typhoon. No VC. No token. Just neighbors and code. The future isn’t debated—it’s deployed.","Storms, Typhoons, and Wind Events"
🇦🇺,"The Storm hasn't actually formed yet, there is a Low Pressure System, West of the Philippines in the South China Sea and is expected to grow and move N/W towards East #Hainan then on to Southern #Guangdong area in about 5 days from now The GFS modelling says a strong Typhoon","Storms, Typhoons, and Wind Events"
xoxo,My totga for tonight is the supposed werq the world show a few years ago that was canceled in our city (Manila) cuz of a typhoon 💔💔 i was this 🤏🏻 close to seeing my loves but couldnt,"Storms, Typhoons, and Wind Events"
,@lerryMAICHARD On d contrary daming naniniwala at tayo pa pnagsasabihang delulus khit big news yung nangyari sa Baguio. How on earth were they able2go up during a typhoon&amp;all roads up r closed due2landslides.Dag2 p no kuryente.Paano nila natelevised ng live? #BOYCOTTEatBulaga1558,"Storms, Typhoons, and Wind Events"
Laguna,Maulan! andito pa nman ang @EatBulaga sa Chater Road. Maganda sanang humada sa central kaya lang hanggang mamayang hapon pa raw ang typhoon 3 . https://t.co/JMsIojkIy2,"Storms, Typhoons, and Wind Events"
,Super Typhoon Yagi hits Vietnam https://t.co/XLjTQaNip7,"Storms, Typhoons, and Wind Events"
,Under Typhoon No.3 Signal Hong Kong https://t.co/QqiSzDOkBz,"Storms, Typhoons, and Wind Events"
,RT @Destroye83: 1st Typhoon Ek 497 August 1943 https://t.co/y7YpStPaMK,"Storms, Typhoons, and Wind Events"
Disneyversal Orlando,@JBlake_Johnson @UCF_Football Pivoting to Typhoon Lagoon until October. Haha,"Storms, Typhoons, and Wind Events"
,@tonliew_mtp hi typhoon,"Storms, Typhoons, and Wind Events"
,@mickmetas Hong Kong typhoon 💔,"Storms, Typhoons, and Wind Events"
,@deepanshuS27 Earthquake in myanamar &amp; Typhoon yagi bhool gaye sir,"Storms, Typhoons, and Wind Events"
(+63) he/him,"hala oo nga no, june na pero now palang yung first typhoon","Storms, Typhoons, and Wind Events"
